recruitment_id,department,job_title,num_applicants,time_to_hire_days,cost_per_hire,source,offer_acceptance_rate,source_group,job_level,applicants_per_day,cost_per_day,cost_per_applicant,applicants_efficiency,efficiency_ratio,acceptance_efficiency,high_cost_flag,long_hire_flag,dept_efficiency,cost_index,source_success,is_efficient,high_acceptance,log1p_time_to_hire_days,log1p_cost_per_hire,process_efficiency,cost_intensity,engagement_score,complexity_flag,salary_fit,employer_brand_score,job_match_score,interview_experience
1219,Sales,Business Development Manager,289,10,5439.43,Recruiter,0.54,Agency,Executive,28.9,543.943,18.821557093425607,26.272727272727273,0.0053120801113147,9.925686021141713e-05,1,0,4.730975609756098,1.0914430875599346,0.6583210483210483,0,0,2.3978952727983707,8.601613380843814,0.003,18.757,0.003,1,0.5,0.5,0.5,0.5
1220,Sales,Account Executive,254,29,4968.83,Job Portal,0.58,External,Entry,8.758620689655173,171.33896551724138,19.56232283464567,8.466666666666667,0.0017623582073542,0.0001167041931011,0,0,1.6313708999158958,0.99701534108545,0.6534822167080231,1,0,3.4011973816621555,8.511140913274273,0.001,19.486,0.001,0,0.5,0.5,0.5,0.5
1221,Sales,Sales Associate,50,87,8116.09,Referral,0.88,Internal,Entry,0.5747126436781609,93.2883908045977,162.3218,0.5681818181818182,7.080279307955941e-05,0.0001084132367634,1,1,0.5437902999719653,1.6285254757418166,0.6462861610633307,0,1,4.477336814478207,9.001726994540041,0.0,159.139,0.0,0,0.5,0.5,0.5,0.5
1222,Sales,Account Executive,102,10,8058.7,Referral,0.56,Internal,Entry,10.2,805.87,79.00686274509803,9.272727272727272,0.0012655557899177,6.948149434842489e-05,1,0,4.730975609756098,1.6170099458434513,0.6462861610633307,0,0,2.3978952727983707,8.99463161396429,0.001,78.24,0.001,0,0.5,0.5,0.5,0.5
1223,Engineering,Software Engineer,167,54,6016.98,Recruiter,0.93,Agency,Mid,3.092592592592593,111.42555555555556,36.02982035928144,3.036363636363636,0.0005138921353332,0.0001545369044097,1,1,0.8865827221991606,1.142704850659742,0.6583210483210483,0,1,4.007333185232471,8.702506933821224,0.0,35.815,0.0,1,0.5,0.5,0.5,0.5
1224,Product,UX Designer,31,34,9816.43,Linkedin,0.34,External,Mid,0.9117647058823528,288.71852941176473,316.65903225806454,0.8857142857142857,9.287203533739002e-05,3.463228156452351e-05,1,0,1.360655737704918,1.85478135994332,0.6457707203718048,0,0,3.5553480614894135,9.191914656301968,0.0,306.763,0.0,1,0.5,0.5,0.5,0.5
1225,Product,UI Designer,271,16,8460.47,Recruiter,0.59,Agency,Mid,16.9375,528.779375,31.219446494464943,15.941176470588236,0.002001720741195,6.97278368888621e-05,1,0,2.8913934426229506,1.5985772885213525,0.6583210483210483,0,0,2.833213344056216,9.043278196371194,0.001,31.105,0.001,1,0.5,0.5,0.5,0.5
1226,Engineering,DevOps Engineer,132,17,2957.62,Linkedin,0.31,External,Mid,7.764705882352941,173.97764705882352,22.40621212121212,7.333333333333333,0.0026244350008966,0.0001047785792024,0,0,2.8162039411032156,0.5616915330295709,0.6457707203718048,1,0,2.8903717578961645,7.99247822238932,0.001,22.238,0.002,1,0.5,0.5,0.5,0.5
1227,Sales,Business Development Manager,179,77,1062.48,Recruiter,0.55,Agency,Executive,2.324675324675325,13.798441558441558,5.935642458100559,2.2948717948717947,0.0021859135335646,0.0005171700455109,0,1,0.6144124168514413,0.2131908033876121,0.6583210483210483,0,0,4.356708826689592,6.969301828633653,0.001,5.903,0.001,1,0.5,0.5,0.5,0.5
1228,Sales,Sales Associate,121,7,6385.09,Referral,0.52,Internal,Entry,17.285714285714285,912.1557142857145,52.76933884297521,15.125,0.0027067758653126,8.142697644411526e-05,1,0,6.758536585365854,1.2811934971032006,0.6462861610633307,0,0,2.0794415416798357,8.761877466504576,0.001,52.337,0.002,0,0.5,0.5,0.5,0.5
1229,Engineering,DevOps Engineer,23,40,2531.23,Referral,0.81,Internal,Mid,0.575,63.28075,110.05347826086955,0.5609756097560976,0.0002270725802948,0.0003198761565892,0,0,1.1968866749688667,0.480714378165701,0.6462861610633307,1,1,3.713572066704308,7.836855616421391,0.0,105.468,0.0,1,0.5,0.5,0.5,0.5
1230,Engineering,Data Engineer,117,40,6676.86,Linkedin,0.64,External,Mid,2.925,166.92149999999998,57.06717948717949,2.8536585365853657,0.000438014573531,9.583908617431332e-05,1,0,1.1968866749688667,1.2680248744679237,0.6457707203718048,0,0,3.713572066704308,8.806552855923258,0.0,56.584,0.0,1,0.5,0.5,0.5,0.5
1231,Sales,Sales Representative,241,62,2014.19,Job Portal,0.58,External,Entry,3.887096774193549,32.486935483870965,8.357634854771785,3.8253968253968256,0.0019288984037205,0.0002878140522729,0,1,0.7630605822187254,0.4041551692975816,0.6534822167080231,0,0,4.143134726391533,7.608468762739467,0.001,8.323,0.001,0,0.5,0.5,0.5,0.5
1232,Product,Product Analyst,196,68,8464.81,Linkedin,0.69,External,Mid,2.8823529411764706,124.4825,43.187806122448976,2.8405797101449277,0.0003404698358664,8.150430968802748e-05,1,1,0.680327868852459,1.5993973168923747,0.6457707203718048,0,1,4.23410650459726,9.043790978117004,0.0,42.969,0.0,1,0.5,0.5,0.5,0.5
1233,Marketing,Content Strategist,132,87,3443.27,Linkedin,0.32,External,Mid,1.5172413793103448,39.57781609195402,26.08537878787879,1.5,0.0004405117424912,9.290793114360952e-05,0,1,0.5497824453987555,0.6424055041158205,0.6457707203718048,0,0,4.477336814478207,8.144467259687264,0.0,25.889,0.0,1,0.5,0.5,0.5,0.5
1234,HR,HR Coordinator,63,42,2772.42,Recruiter,0.84,Agency,Entry,1.5,66.01,44.00666666666667,1.4651162790697674,0.0005408484831002,0.0003028751505361,0,0,1.0900169482259034,0.5328298781719013,0.6583210483210483,1,1,3.7612001156935624,7.927836494658874,0.0,43.319,0.0,0,0.5,0.5,0.5,0.5
1235,Marketing,Content Strategist,10,27,3718.47,Referral,0.53,Internal,Mid,0.3703703703703703,137.7211111111111,371.847,0.3571428571428571,9.957611443844696e-05,0.0001424934197614,0,0,1.771521212951546,0.6937491381418114,0.6462861610633307,1,0,3.332204510175204,8.221336463998654,0.0,338.043,0.0,1,0.5,0.5,0.5,0.5
1236,Product,UX Designer,288,34,7563.61,Job Portal,0.65,External,Mid,8.470588235294118,222.4591176470588,26.26253472222222,8.228571428571428,0.0011197653593898,8.592643903651346e-05,1,0,1.360655737704918,1.4291186145962325,0.6534822167080231,0,1,3.5553480614894135,8.931236071687993,0.001,26.172,0.001,1,0.5,0.5,0.5,0.5
1237,Marketing,Social Media Manager,289,22,6197.76,Linkedin,0.96,External,Executive,13.136363636363637,281.71636363636367,21.44553633217993,12.565217391304348,0.0021191921668791,0.0001548696836141,1,0,2.1741396704405336,1.15630639978534,0.6457707203718048,0,1,3.1354942159291497,8.732104551030515,0.002,21.372,0.001,1,0.5,0.5,0.5,0.5
1238,Product,UX Designer,223,86,1080.71,Job Portal,0.95,External,Mid,2.5930232558139537,12.56639534883721,4.846233183856502,2.5632183908045976,0.0023971519684702,0.0008782390844126,0,1,0.5379336637438048,0.2041965117160052,0.6534822167080231,0,1,4.465908118654584,6.986298401300917,0.002,4.825,0.002,1,0.5,0.5,0.5,0.5
1239,Finance,Accountant,10,65,1537.78,Recruiter,0.83,Agency,Entry,0.1538461538461538,23.658153846153844,153.778,0.1515151515151515,9.99793042840132e-05,0.0005393883466122,0,1,0.7416994420561602,0.2965856685283491,0.6583210483210483,0,1,4.189654742026425,7.338745173653048,0.0,139.798,0.0,0,0.5,0.5,0.5,0.5
1240,HR,Recruitment Specialist,269,34,8378.81,Linkedin,0.65,External,Mid,7.911764705882353,246.4355882352941,31.14799256505576,7.685714285714286,0.0009441460732262,7.756739114609998e-05,1,0,1.3464915242790574,1.6103188952343108,0.6457707203718048,0,1,3.5553480614894135,9.033580520188066,0.001,31.033,0.001,1,0.5,0.5,0.5,0.5
1241,Sales,Sales Representative,118,50,6051.41,Recruiter,0.7,Agency,Entry,2.36,121.0282,51.28313559322034,2.313725490196078,0.0003899273182087,0.0001156564079432,1,1,0.9461951219512196,1.2142392887657465,0.6583210483210483,0,1,3.9318256327243257,8.70821181881318,0.0,50.852,0.0,0,0.5,0.5,0.5,0.5
1242,Sales,Account Executive,154,35,3294.73,Referral,0.4,Internal,Entry,4.4,94.13514285714284,21.39435064935065,4.277777777777778,0.001335060821123,0.0001213691655566,0,0,1.3517073170731708,0.6611005719121936,0.6462861610633307,1,0,3.58351893845611,8.100382970198215,0.001,21.256,0.001,0,0.5,0.5,0.5,0.5
1243,Marketing,Marketing Specialist,211,8,3750.68,Job Portal,0.91,External,Mid,26.375,468.835,17.775734597156397,23.444444444444443,0.007030183810986,0.0002425580006823,0,0,5.978884093711467,0.6997585075167285,0.6534822167080231,1,1,2.1972245773362196,8.229959018642418,0.006,17.692,0.005,1,0.5,0.5,0.5,0.5
1244,Product,Product Analyst,255,22,4067.24,Referral,0.41,Internal,Mid,11.590909090909092,184.87454545454543,15.949960784313724,11.08695652173913,0.002849121263964,0.0001007806815723,0,0,2.102831594634873,0.768491288423171,0.6462861610633307,1,0,3.1354942159291497,8.31096575247834,0.001,15.888,0.002,1,0.5,0.5,0.5,0.5
1245,Finance,Finance Manager,129,55,1217.29,Recruiter,0.83,Agency,Executive,2.3454545454545452,22.132545454545458,9.436356589147287,2.3035714285714284,0.0019252021648823,0.0006812827816037,0,1,0.8765538860663712,0.2347740043718049,0.6583210483210483,0,1,4.02535169073515,7.105203515167765,0.002,9.364,0.001,1,0.5,0.5,0.5,0.5
1246,Marketing,Social Media Manager,219,89,3118.1,Linkedin,0.93,External,Executive,2.460674157303371,35.034831460674155,14.237899543378996,2.433333333333333,0.0007889051833231,0.0002981629316148,0,1,0.5374277837044015,0.5817390452632352,0.6457707203718048,0,1,4.499809670330265,8.045299777652033,0.001,14.173,0.001,1,0.5,0.5,0.5,0.5
1247,Engineering,DevOps Engineer,124,61,3350.3,Referral,0.34,Internal,Mid,2.0327868852459017,54.92295081967213,27.018548387096775,2.0,0.0006065666712159,0.0001014531674275,0,1,0.7848437212910602,0.6362667087418165,0.6462861610633307,0,0,4.127134385045092,8.117103609244912,0.0,26.802,0.0,1,0.5,0.5,0.5,0.5
1248,Marketing,Content Strategist,157,8,9595.78,Linkedin,0.87,External,Mid,19.625,1199.4725,61.11961783439491,17.444444444444443,0.0020449567459085,9.065540733454346e-05,1,0,5.978884093711467,1.790269682100012,0.6457707203718048,0,1,2.1972245773362196,9.16918290452451,0.002,60.733,0.001,1,0.5,0.5,0.5,0.5
1249,Marketing,Marketing Specialist,86,88,1998.79,Recruiter,0.68,Agency,Mid,0.9772727272727272,22.71352272727273,23.24174418604651,0.9662921348314608,0.0004886876758423,0.0003400357037488,0,1,0.5435349176101334,0.3729111273793983,0.6583210483210483,0,1,4.48863636973214,7.6007974540291965,0.0,22.975,0.0,1,0.5,0.5,0.5,0.5
1250,Product,UX Designer,209,18,2223.17,Linkedin,0.74,External,Mid,11.61111111111111,123.50944444444444,10.637177033492824,11.0,0.0052204242981027,0.0003327083811039,0,0,2.5701275045537337,0.4200604777892972,0.6457707203718048,1,1,2.9444389791664403,7.707139091298094,0.004,10.587,0.003,1,0.5,0.5,0.5,0.5
1251,Engineering,DevOps Engineer,262,64,8777.94,Recruiter,0.68,Agency,Mid,4.09375,137.1553125,33.503587786259544,4.030769230769231,0.0004663148398325,7.745809858593407e-05,1,1,0.7480541718555417,1.6670480235600216,0.6583210483210483,0,1,4.174387269895637,9.080110950411454,0.0,33.376,0.0,1,0.5,0.5,0.5,0.5
1252,Engineering,DevOps Engineer,298,32,9214.13,Job Portal,0.82,External,Mid,9.3125,287.9415625,30.919899328859056,9.030303030303031,0.001010566318652,8.898409463566983e-05,1,0,1.4961083437110834,1.7498863292896851,0.6534822167080231,0,1,3.49650756146648,9.128601977437947,0.001,30.816,0.001,1,0.5,0.5,0.5,0.5
1253,Marketing,Content Strategist,261,56,7567.47,Referral,0.89,Internal,Mid,4.660714285714286,135.1333928571429,28.994137931034484,4.578947368421052,0.0006158066670957,0.0001175931198775,1,1,0.8541262991016382,1.4118510544428258,0.6462861610633307,0,1,4.04305126783455,8.931746212397446,0.001,28.883,0.0,1,0.5,0.5,0.5,0.5
1254,Finance,Accountant,92,36,1773.88,Referral,0.32,Internal,Entry,2.5555555555555554,49.27444444444445,19.281304347826087,2.4864864864864864,0.0014398469505293,0.0001802938790228,0,0,1.339179548156956,0.3421213604605783,0.6462861610633307,1,0,3.610917912644224,7.481488093990349,0.0,19.074,0.001,0,0.5,0.5,0.5,0.5
1255,Engineering,Backend Developer,117,20,4783.62,Linkedin,0.63,External,Mid,5.85,239.181,40.88564102564102,5.571428571428571,0.0012226676308672,0.0001316718987087,0,0,2.3937733499377334,0.9084733167989516,0.6457707203718048,1,0,3.044522437723423,8.473161885895493,0.001,40.539,0.001,1,0.5,0.5,0.5,0.5
1256,HR,Recruitment Specialist,34,21,5819.2,Linkedin,0.32,External,Mid,1.619047619047619,277.1047619047619,171.1529411764706,1.5454545454545454,0.000278177316767,5.4980928490429885e-05,1,0,2.180033896451807,1.1183888541627631,0.6457707203718048,0,0,3.091042453358316,8.669089904396214,0.0,166.263,0.0,1,0.5,0.5,0.5,0.5
1257,Engineering,Data Engineer,61,71,5719.17,Job Portal,0.49,External,Mid,0.8591549295774648,80.55169014084507,93.75688524590164,0.8472222222222222,0.0001501974468551,8.56617897719823e-05,1,1,0.6743023520951361,1.086146754808505,0.6534822167080231,0,0,4.276666119016055,8.651753804211925,0.0,92.245,0.0,1,0.5,0.5,0.5,0.5
1258,Sales,Account Executive,195,23,7470.27,Recruiter,0.9,Agency,Entry,8.478260869565217,324.79434782608695,38.30907692307692,8.125,0.0011347817532447,0.0001204614476521,1,0,2.05694591728526,1.498939145040262,0.6583210483210483,0,1,3.1780538303479458,8.918820277063105,0.001,38.114,0.001,0,0.5,0.5,0.5,0.5
1259,Product,Product Manager,81,78,5325.07,Linkedin,0.39,External,Executive,1.0384615384615383,68.2701282051282,65.7416049382716,1.0253164556962024,0.0001949770728626,7.322472291952604e-05,1,1,0.5931063472047078,1.006154027115089,0.6457707203718048,0,0,4.3694478524670215,8.580368909359231,0.0,64.94,0.0,1,0.5,0.5,0.5,0.5
1260,Engineering,DevOps Engineer,273,57,6782.43,Recruiter,0.61,Agency,Mid,4.7894736842105265,118.99,24.844065934065934,4.706896551724138,0.0007060548548758,8.992500843968316e-05,1,1,0.8399204736623626,1.2880740272130131,0.6583210483210483,0,0,4.060443010546419,8.822238152715343,0.0,24.753,0.0,1,0.5,0.5,0.5,0.5
1261,Engineering,Data Engineer,240,88,9787.58,Recruiter,0.9,Agency,Mid,2.727272727272727,111.2225,40.78158333333333,2.696629213483146,0.0002786178104763,9.194387745720012e-05,1,1,0.5440393977131213,1.858792141941685,0.6583210483210483,0,1,4.48863636973214,9.188971679039105,0.0,40.612,0.0,1,0.5,0.5,0.5,0.5
1262,HR,Recruitment Specialist,199,20,2804.31,Referral,0.92,Internal,Mid,9.95,140.2155,14.092010050251256,9.476190476190476,0.0035468450902039,0.0003279494957776,0,0,2.2890355912743976,0.5389587997692429,0.6462861610633307,1,1,3.044522437723423,7.939269328784296,0.003,14.022,0.002,1,0.5,0.5,0.5,0.5
1263,Finance,Payroll Specialist,235,82,3573.07,Recruiter,0.49,Agency,Mid,2.8658536585365852,43.574024390243906,15.204553191489362,2.8313253012048194,0.000801845979104,0.000137098601874,0,1,0.5879324845567123,0.6891241625255814,0.6583210483210483,0,0,4.418840607796598,8.181460281425725,0.0,15.14,0.001,1,0.5,0.5,0.5,0.5
1264,Product,UI Designer,73,59,2538.58,Recruiter,0.85,Agency,Mid,1.2372881355932204,43.026779661016946,34.775068493150684,1.2166666666666666,0.0004872018741654,0.0003347010135534,0,1,0.784106696304529,0.4796561341266543,0.6583210483210483,0,1,4.0943445622221,7.839753992009339,0.0,34.305,0.0,1,0.5,0.5,0.5,0.5
1265,Marketing,Marketing Specialist,295,55,2938.51,Recruiter,0.4,Agency,Mid,5.363636363636363,53.42745454545455,9.961050847457628,5.267857142857143,0.001824670221784,0.0001360771012855,0,1,0.8696558681762133,0.5482332195556491,0.6583210483210483,0,0,4.02535169073515,7.9859981797756285,0.001,9.927,0.001,1,0.5,0.5,0.5,0.5
1266,HR,Talent Acquisition,95,55,2246.54,Referral,0.66,Internal,Mid,1.7272727272727273,40.84618181818182,23.64778947368421,1.6964285714285714,0.0007685170129442,0.0002936543954723,0,1,0.8323765786452354,0.4317612895983664,0.6462861610633307,0,1,4.02535169073515,7.717591563740237,0.0,23.401,0.0,1,0.5,0.5,0.5,0.5
1267,HR,HR Coordinator,46,58,2662.32,Linkedin,0.72,External,Entry,0.7931034482758621,45.902068965517245,57.87652173913044,0.7796610169491526,0.0002977875164365,0.0002703392757911,0,1,0.7893226176808267,0.5116698195997058,0.6457707203718048,0,1,4.07753744390572,7.887328743821857,0.0,56.645,0.0,0,0.5,0.5,0.5,0.5
1268,HR,HR Coordinator,284,52,8470.68,Job Portal,0.66,External,Entry,5.461538461538462,162.89769230769232,29.826338028169015,5.3584905660377355,0.0006446818649356,7.790662536828587e-05,1,1,0.8803983043363067,1.627975340111946,0.6534822167080231,0,1,3.970291913552122,9.044484115085352,0.0,29.722,0.0,0,0.5,0.5,0.5,0.5
1269,Finance,Accountant,141,76,3309.25,Referral,0.63,Internal,Entry,1.855263157894737,43.54276315789474,23.46985815602837,1.8311688311688312,0.0005604601337949,0.0001903179518163,0,1,0.634348207021716,0.6382422216295175,0.6462861610633307,0,0,4.343805421853684,8.104778994219867,0.0,23.305,0.0,0,0.5,0.5,0.5,0.5
1270,Marketing,SEO Analyst,61,61,9361.57,Recruiter,0.75,Agency,Mid,1.0,153.4683606557377,153.4683606557377,0.9838709677419356,0.0001068082802051,8.010621015383597e-05,1,1,0.784115946716258,1.746573488331017,0.6583210483210483,0,1,4.127134385045092,9.144475104433038,0.0,150.993,0.0,1,0.5,0.5,0.5,0.5
1271,Engineering,Backend Developer,109,57,8703.97,Recruiter,0.31,Agency,Mid,1.912280701754386,152.70122807017543,79.8529357798165,1.8793103448275863,0.0002196768859346,3.56118401327058e-05,1,1,0.8399204736623626,1.6530001327903494,0.6583210483210483,0,0,4.060443010546419,9.071649405901118,0.0,79.127,0.0,1,0.5,0.5,0.5,0.5
1272,Sales,Sales Associate,138,27,1587.75,Job Portal,0.39,External,Entry,5.111111111111111,58.80555555555556,11.505434782608695,4.928571428571429,0.0032170644287088,0.0002454760031471,0,0,1.7522131887985548,0.3185883010303076,0.6534822167080231,1,0,3.332204510175204,7.370702822503664,0.001,11.423,0.002,0,0.5,0.5,0.5,0.5
1273,Product,Product Manager,43,88,7162.99,Linkedin,0.47,External,Executive,0.4886363636363636,81.39761363636363,166.58116279069768,0.4831460674157303,6.820729281257562e-05,6.560589838902622e-05,1,1,0.5257078986587183,1.353422815978966,0.6457707203718048,0,0,4.48863636973214,8.876822367311398,0.0,162.795,0.0,1,0.5,0.5,0.5,0.5
1274,HR,Talent Acquisition,296,19,3485.88,Referral,0.83,Internal,Mid,15.578947368421051,183.46736842105264,11.776621621621622,14.8,0.004467875971763,0.000238035148901,0,0,2.409511148709892,0.6699493639931422,0.6462861610633307,1,1,2.995732273553991,8.156762632547501,0.004,11.737,0.003,1,0.5,0.5,0.5,0.5
1275,Marketing,Content Strategist,44,45,3746.32,Referral,0.44,Internal,Mid,0.9777777777777776,83.25155555555556,85.14363636363636,0.9565217391304348,0.0002609272167249,0.0001174172475262,0,0,1.0629127277709274,0.6989450691288167,0.6462861610633307,1,0,3.828641396489095,8.22879619680183,0.0,83.252,0.0,1,0.5,0.5,0.5,0.5
1276,Finance,Finance Manager,118,8,5137.83,Referral,0.66,Internal,Executive,14.75,642.22875,43.54093220338983,13.11111111111111,0.0028703031623929,0.0001284339042155,0,0,6.026307966706302,0.9909133590858304,0.6462861610633307,1,1,2.1972245773362196,8.544580706079232,0.002,43.175,0.002,1,0.5,0.5,0.5,0.5
1277,Finance,Accountant,148,33,1792.56,Referral,0.37,Internal,Entry,4.484848484848484,54.32,12.111891891891892,4.352941176470588,0.0025005288280562,0.0002062936283146,0,0,1.460923143443952,0.3457240996613154,0.6462861610633307,1,0,3.5263605246161616,7.49195775055271,0.001,12.031,0.002,0,0.5,0.5,0.5,0.5
1278,Marketing,Social Media Manager,132,89,9323.63,Referral,0.62,Internal,Executive,1.4831460674157304,104.75988764044943,70.6335606060606,1.4666666666666666,0.0001590568277149,6.649057388872267e-05,1,1,0.5374277837044015,1.739495081808684,0.6462861610633307,0,0,4.499809670330265,9.14041456544063,0.0,70.102,0.0,1,0.5,0.5,0.5,0.5
1279,HR,HR Manager,283,23,9659.18,Recruiter,0.78,Agency,Executive,12.304347826086955,419.96434782608696,34.13137809187279,11.791666666666666,0.0012737182771011,8.074383707135892e-05,1,0,1.9904657315429544,1.8563925028099877,0.6583210483210483,0,1,3.1780538303479458,9.175767560573334,0.001,34.011,0.001,1,0.5,0.5,0.5,0.5
1280,Sales,Sales Representative,255,50,1864.0,Linkedin,0.51,External,Entry,5.1,37.28,7.309803921568627,5.0,0.0027345844504021,0.0002734584450402,0,1,0.9461951219512196,0.3740189533116003,0.6457707203718048,0,0,3.9318256327243257,7.5310163320779155,0.001,7.281,0.002,0,0.5,0.5,0.5,0.5
1281,Product,Product Analyst,181,31,2445.71,Recruiter,0.37,Agency,Mid,5.838709677419355,78.89387096774193,13.51220994475138,5.65625,0.0023863513360469,0.0001512234796931,0,0,1.4923320994182971,0.4621086606665536,0.6583210483210483,1,0,3.4657359027997265,7.802499543955273,0.001,13.438,0.002,1,0.5,0.5,0.5,0.5
1282,Product,UI Designer,226,86,700.22,Linkedin,0.68,External,Mid,2.627906976744186,8.142093023255814,3.0983185840707965,2.5977011494252875,0.0037476212554464,0.0009697384558341,0,1,0.5379336637438048,0.1323042087458996,0.6457707203718048,0,1,4.465908118654584,6.552821675173121,0.003,3.085,0.002,1,0.5,0.5,0.5,0.5
